what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397251875715
closed,editor,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.editor",1397251875715
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397251878838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397251950709
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397251955052
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397251957159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397251961687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252240982
activated,editor,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.core.csssource.source",1397252243184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252274337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252277540
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252289604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252294114
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252335781
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1397252335804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252343966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252346035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1397252346956
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252368428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252373234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252384426
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1397252388824
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1397252389232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252394977
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252395121
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397252396163
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252397387
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252610269
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397252633435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252634716
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252810270
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397252817290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397252843549
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252844777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252872382
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1397252875738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397252878023
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252879327
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252928820
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252931336
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252946694
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397252952377
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252953428
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252965764
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397252969066
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253220979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253226281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253400427
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397253487171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253489171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253508574
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253515470
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253603266
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397253616279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253616987
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253635674
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1397253637885
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397253643018
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253643663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253665671
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1397253691430
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1397253692509
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1397253695330
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1397253704517
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1397253706246
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1397253716964
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1397253721352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1397253722145
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1397253728495
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1397253728729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1397253728957
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397253745999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253748309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253785858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397253795705
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253797447
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253819877
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397253827001
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253828257
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253868837
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397253879561
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397253888370
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253889581
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253908499
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397253914801
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253915929
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253937688
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397253981895
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253985157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397253998116
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397254005113
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254005601
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254018008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397254023516
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254023896
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254033323
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1397254040998
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397254042191
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254042734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254088735
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1397254108511
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397254119701
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254121801
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254144638
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397254164156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254164627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254167182
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254167808
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254174969
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397254187717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254188168
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254199232
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1397254205464
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397254207361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254209976
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254217521
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1397254222377
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1397254225465
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397254230105
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254230466
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254243119
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397254266349
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254266590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254440446
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397254460991
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254461485
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254473273
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254476228
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254531507
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254534782
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254535900
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254536743
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254676323
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254707222
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254711836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254712102
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397254719277
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397254752737
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254754465
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254762123
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254790758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254796992
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254846931
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254850257
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397254896197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254896775
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254934590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254953195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397254964120
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1397255022723
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1397255052807
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397255061610
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397255062768
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397255075098
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1397255113939
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1397255124296
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1397255160783
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1397255162672
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1397255164732
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397255179282
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397255185038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397255200530
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1397255207921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1397255209114
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1397255209792
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397255211589
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397255212119
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397255219108
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1397255265968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1397255267943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397255270904
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397255273878
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397255299604
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397255300306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397255309229
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397255317604
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397255318454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397255326430
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397255335730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397255336539
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397255361626
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1397255385393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397255386853
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397255387590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397255419773
