what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397066907264
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067022680
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397067027416
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067244226
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067362212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067365930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067389053
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397067400485
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397067403188
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397067403193
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397067405214
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397067408228
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1397067417016
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1397067441253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067445357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067447106
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067447181
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067450876
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1397067474871
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1397067475430
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067477032
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067477315
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067477396
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067479530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067561657
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067572870
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397067576570
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397067578472
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067581489
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067586261
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397067589348
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397067589486
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1397067596014
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397067603573
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397067626991
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1397067630924
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1397067633284
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1397067634632
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397067661550
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1397067667628
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397067670061
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1397067674036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067679111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067688790
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1397067690261
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397067706814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067712930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067754002
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397067759483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067919132
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067924613
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067927672
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067936427
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067936968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067937900
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397067940552
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397067940812
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397067940883
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397067944224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067951692
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067953502
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397067953719
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397067953724
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397067955654
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397067958835
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397067961917
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397067974272
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067981889
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397067995668
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397068001797
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397068010858
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397068014534
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397068026178
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397068028925
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397068029888
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397068034299
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1397068042720
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1397068046146
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1397068062260
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1397068086164
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1397068087856
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397068096037
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.showInformation",1397068096055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397068098683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397068108421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397068224127
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397068256111
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1397068260726
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1397068262562
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1397068263466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397068283336
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397068284679
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397068299444
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397068302769
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397068314089
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397068314112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397068317410
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1397068317422
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1397068324341
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1397068324370
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397068372384
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397068381584
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397068386409
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397068398018
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1397068401461
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397068411856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397068578503
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397068579169
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397068973300
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397068976601
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397068976814
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397068976879
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397068983578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397071398068
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397071399678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397115439971
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397115442016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397117321578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397117324048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397117372814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397117383896
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397119125482
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397119127060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397120146407
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397120151097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397120153762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397120155894
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397120442417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397120444480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397127400017
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397127402333
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397132679685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397132683626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397132685636
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397132687644
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1397132688790
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1397132688790
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1397132688791
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1397132688791
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1397132688791
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1397132688833
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1397132688877
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1397132688877
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1397132688878
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1397132688878
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1397132688878
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1397132688878
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.401.v201108240414,"org.eclipse.jst.ws.consumption.ui",1397132688878
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.601.v201108230319,"org.eclipse.jst.ws.consumption",1397132688878
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1397132688878
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1397132688895
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1397132688896
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1397132688896
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1397132688896
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1397132688896
stopped,bundle,org.eclipse.jst.ws,1.0.509.v201108250610,"org.eclipse.jst.ws",1397132688914
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1397132688914
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui",1397132688914
stopped,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1397132688914
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1397132688914
stopped,bundle,org.eclipse.wst.wsi,1.0.401.v201104071820,"org.eclipse.wst.wsi",1397132688914
stopped,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1397132688914
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1397132688915
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1397132688915
stopped,bundle,org.eclipse.wst.ws.parser,1.0.403.v201004211805,"org.eclipse.wst.ws.parser",1397132688947
stopped,bundle,org.eclipse.jpt.dbws.eclipselink.ui,1.0.0.v201104110000,"org.eclipse.jpt.dbws.eclipselink.ui",1397132688947
stopped,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1397132688947
stopped,bundle,org.eclipse.jst.ws.jaxws.core,1.0.100.v201104031139,"org.eclipse.jst.ws.jaxws.core",1397132688947
